,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
1732,32,admin.,single,secondary,no,344,0.16372116,0.810878787,no,no,cellular,26,may,530,2,-1,0,,yes
1733,54,retired,married,secondary,no,3538,-0.212869567,0.7219718,no,no,cellular,27,may,820,1,-1,0,,yes
1734,45,technician,married,secondary,no,1831,0.326741924,1.039319695,no,no,cellular,27,may,275,2,-1,0,,yes
1735,63,blue-collar,married,secondary,no,641,-0.907647329,0.199474494,no,no,cellular,27,may,417,2,-1,0,,yes
1736,29,management,married,tertiary,no,8103,-0.6884713,0.600914771,no,no,cellular,28,may,473,3,-1,0,,yes
1737,33,services,single,,no,523,-0.054083614,1.713631026,yes,no,,28,may,86,1,-1,0,,yes
1738,48,housemaid,married,secondary,no,0,0.424814828,1.157361281,no,no,cellular,28,may,270,5,-1,0,,yes
1739,26,technician,single,tertiary,no,515,0.148252532,0.405453639,no,no,cellular,31,may,775,1,-1,0,,yes
1740,52,technician,married,tertiary,no,0,-0.405162361,1.047247627,no,no,cellular,9,nov,467,3,92,7,failure,yes
1741,75,retired,divorced,tertiary,no,3810,-0.513745154,-0.239826167,yes,no,cellular,16,nov,262,1,183,1,failure,yes
1742,73,retired,married,secondary,no,2850,-0.40387485,1.869067781,no,no,cellular,17,nov,300,1,40,8,failure,yes
1743,22,student,single,secondary,no,2488,0.488680806,-0.407971421,no,no,cellular,8,nov,449,2,38,10,other,yes
1744,63,entrepreneur,married,secondary,no,3904,-0.182444351,2.241201349,no,no,telephone,8,nov,360,1,96,4,success,yes
1745,38,technician,married,tertiary,no,88,0.797021745,1.486434375,no,no,cellular,8,nov,282,2,186,4,success,yes
1746,44,entrepreneur,married,tertiary,no,121,2.159249801,0.115820877,no,no,cellular,9,nov,248,1,91,1,success,yes
1747,35,technician,married,secondary,no,0,-0.530322342,0.820809485,yes,no,cellular,9,nov,524,1,96,5,success,yes
1748,29,admin.,single,secondary,no,464,-1.279381579,-0.177957699,no,no,cellular,9,nov,208,2,91,3,success,yes
1749,41,unemployed,single,tertiary,no,79,1.558152289,0.905485904,no,no,telephone,9,nov,394,1,390,2,success,yes
1750,62,retired,married,tertiary,no,2557,-0.098189268,0.790577204,yes,no,cellular,10,nov,404,1,57,8,success,yes
1751,62,blue-collar,married,secondary,no,272,-1.069264169,1.167579147,no,no,cellular,11,nov,289,1,92,3,success,yes
1752,38,entrepreneur,single,secondary,no,2543,0.253036425,0.609838786,no,no,cellular,11,nov,357,3,93,5,success,yes
1753,36,admin.,divorced,secondary,no,1224,-0.217190009,-0.783435908,yes,no,cellular,12,nov,482,1,374,1,success,yes
1754,34,blue-collar,married,secondary,no,320,-0.163953335,2.18778105,yes,no,cellular,12,nov,413,1,92,3,success,yes
1755,34,technician,married,secondary,no,133,0.338766591,0.671100307,no,no,cellular,15,nov,401,2,187,5,success,yes
1756,60,services,married,tertiary,no,4256,-0.584036655,1.386226161,yes,no,cellular,16,nov,200,1,92,4,success,yes
1757,29,management,single,secondary,no,703,-1.266152893,1.832574215,yes,no,cellular,16,nov,236,1,550,2,success,yes
1758,32,blue-collar,married,secondary,no,136,-0.088320477,-0.396839701,no,no,cellular,16,nov,206,1,188,3,success,yes
1759,28,self-employed,single,tertiary,no,159,-0.220071958,2.11110512,no,no,cellular,16,nov,449,2,33,4,success,yes
1760,68,retired,married,secondary,no,1146,1.253492015,0.894694306,no,no,cellular,16,nov,212,1,187,6,success,yes
1761,53,management,married,tertiary,no,583,-0.947231858,2.05601175,no,no,cellular,17,nov,226,1,184,4,success,yes
1762,72,retired,married,secondary,no,5715,-0.687564437,1.690904797,no,no,cellular,17,nov,1127,5,184,3,success,yes
1763,30,management,single,tertiary,no,297,-0.232624426,-0.014635478,no,no,cellular,8,nov,188,1,-1,0,,yes
1764,37,management,married,tertiary,no,3556,-0.00477865,0.408707239,no,no,cellular,9,nov,268,1,-1,0,,yes
1765,54,admin.,married,secondary,no,66,-0.219556702,1.113253942,yes,no,cellular,11,nov,167,1,-1,0,,yes
1766,32,services,single,secondary,no,1168,0.019076844,-0.160139356,yes,no,cellular,16,nov,411,1,-1,0,,yes
1767,29,management,single,tertiary,no,765,-0.856561436,2.057652201,no,no,cellular,16,nov,238,1,-1,0,,yes
1768,25,student,single,secondary,no,358,-0.288983814,-0.288296555,no,no,cellular,16,nov,330,1,-1,0,,yes
1769,36,management,single,secondary,no,1511,-1.12588526,1.345116649,yes,no,cellular,16,nov,270,1,-1,0,,yes
1770,38,technician,married,secondary,no,557,0.153617348,0.390566565,yes,no,cellular,16,nov,1556,4,-1,0,,yes
1771,34,admin.,single,secondary,no,557,0.061707567,-0.342945161,no,no,cellular,17,nov,224,1,-1,0,,yes
1772,23,student,single,tertiary,no,113,0.092273373,0.494229014,no,no,cellular,17,nov,266,1,-1,0,,yes
1773,25,technician,single,secondary,no,505,0.022279285,2.171542766,no,yes,cellular,17,nov,386,2,-1,0,,yes
1774,51,technician,married,tertiary,no,825,-1.892824585,1.239630607,no,no,cellular,17,nov,977,3,-1,0,,yes
1775,71,retired,divorced,primary,no,1729,-1.1672293,0.689708984,no,no,cellular,17,nov,456,2,-1,0,,yes
1776,39,management,married,tertiary,no,2939,-1.102166286,1.177726175,no,no,cellular,6,oct,608,1,99,3,failure,yes
1777,58,admin.,divorced,secondary,no,3337,0.522280096,0.311714836,yes,no,telephone,8,oct,369,2,690,3,failure,yes
1778,33,management,single,tertiary,no,816,0.526561533,0.101869675,yes,no,cellular,11,oct,383,2,503,2,failure,yes
1779,33,management,single,tertiary,no,131,-0.86225248,1.011034464,yes,no,cellular,12,oct,209,3,427,2,failure,yes
1780,45,management,single,tertiary,no,2048,1.821662606,2.149166311,yes,no,cellular,18,oct,310,1,804,1,failure,yes
1781,64,retired,divorced,secondary,no,4833,-1.004307497,0.796631833,no,no,cellular,20,oct,621,1,181,3,failure,yes
1782,52,management,married,secondary,no,335,0.440867448,1.766996456,no,no,cellular,21,oct,411,1,182,1,failure,yes
1783,32,technician,married,secondary,no,660,0.387338942,0.393202274,no,no,cellular,25,oct,226,2,490,1,failure,yes
1784,47,admin.,married,secondary,no,1210,-0.221210354,2.096965881,no,no,cellular,26,oct,604,1,91,4,failure,yes
1785,56,admin.,divorced,secondary,no,1693,-0.404972037,2.54139309,no,no,cellular,26,oct,238,4,442,4,failure,yes
1786,24,student,single,secondary,no,822,0.002311046,0.559560748,no,no,cellular,27,oct,184,1,91,2,failure,yes
1787,28,self-employed,single,tertiary,no,159,0.273123319,0.923696523,no,no,cellular,14,oct,246,2,420,2,other,yes
1788,64,management,married,tertiary,no,5112,-0.852372569,1.488531867,no,no,telephone,19,oct,898,7,137,11,other,yes
1789,27,unemployed,single,secondary,no,771,0.058253829,2.127725271,no,no,cellular,21,oct,181,1,302,3,other,yes
1790,28,technician,single,tertiary,no,11862,-0.393687418,1.635902172,no,no,cellular,21,oct,549,2,238,13,other,yes
1791,37,technician,married,secondary,no,480,0.646633592,1.958851947,no,no,cellular,22,oct,344,2,182,8,other,yes
1792,47,admin.,single,secondary,no,1693,0.055087968,0.235283384,yes,no,cellular,22,oct,608,2,92,4,other,yes
1793,63,retired,married,secondary,no,1495,0.329120115,0.734498071,no,no,cellular,25,oct,389,1,195,4,other,yes
1794,25,student,single,secondary,no,679,0.735211288,2.502976609,no,no,cellular,25,oct,297,5,94,6,other,yes
1795,25,student,single,secondary,no,1868,-1.518431406,-0.672479057,no,no,cellular,26,oct,259,1,103,2,other,yes
1796,32,technician,married,secondary,no,1547,-0.143716859,2.755573105,no,no,cellular,26,oct,289,1,805,4,other,yes
1797,31,student,single,secondary,no,3511,-0.334364644,1.989577974,no,no,cellular,6,oct,311,1,96,1,success,yes
1798,48,services,divorced,,no,973,1.230238885,1.940652794,no,no,cellular,8,oct,319,1,134,2,success,yes
1799,32,technician,single,,no,491,0.363891234,0.852062284,no,no,cellular,8,oct,251,2,91,7,success,yes
1800,48,admin.,married,secondary,no,368,0.215274079,1.824447756,no,no,cellular,8,oct,363,2,140,7,success,yes
1801,28,,single,,no,326,0.298960626,1.653248476,no,no,cellular,11,oct,450,1,231,1,success,yes
1802,36,technician,single,secondary,no,12264,0.397407155,1.082838973,no,no,cellular,11,oct,285,1,182,2,success,yes
1803,67,retired,married,secondary,no,203,-1.027795379,1.749602609,no,no,cellular,11,oct,405,1,266,2,success,yes
1804,30,management,single,tertiary,no,502,-1.069382363,1.759430377,no,no,cellular,11,oct,463,3,95,6,success,yes
1805,24,student,single,secondary,no,1809,-0.302313241,0.528180859,no,no,cellular,11,oct,165,1,95,2,success,yes
1806,31,management,married,tertiary,no,4328,0.745398742,1.689188182,no,no,cellular,12,oct,203,4,165,14,success,yes
1807,25,blue-collar,single,secondary,no,1857,-0.301984929,0.430132349,yes,no,cellular,12,oct,187,1,91,12,success,yes
1808,36,management,single,tertiary,no,2646,-1.060347161,2.050355268,no,no,cellular,13,oct,169,1,182,10,success,yes
1809,62,self-employed,divorced,tertiary,no,6,-0.461354226,0.25570976,yes,no,cellular,13,oct,216,1,183,4,success,yes
1810,29,self-employed,single,tertiary,no,1579,-0.702146948,1.023614553,no,no,cellular,13,oct,190,1,92,5,success,yes
1811,26,blue-collar,single,secondary,no,2007,0.415510672,1.512478726,no,no,cellular,13,oct,194,1,92,5,success,yes
1812,38,management,married,tertiary,no,413,-0.612224305,0.310573445,no,no,cellular,13,oct,252,2,183,3,success,yes
1813,59,technician,married,secondary,no,1,-0.464795273,0.709309228,no,no,cellular,14,oct,585,1,182,5,success,yes
1814,51,management,married,tertiary,no,469,-0.251667078,0.362219436,no,no,cellular,14,oct,491,1,182,3,success,yes
1815,27,technician,single,secondary,no,643,0.118681842,-0.439004645,no,no,telephone,14,oct,301,1,93,1,success,yes
1816,60,retired,divorced,secondary,no,514,-0.400476781,0.905999153,no,no,cellular,15,oct,187,2,213,10,success,yes
1817,42,unemployed,married,secondary,no,1289,-0.393742724,1.565606158,no,no,cellular,15,oct,1176,3,92,6,success,yes
1818,47,admin.,married,secondary,no,3676,0.220358256,0.123351117,no,no,cellular,18,oct,567,1,95,3,success,yes
1819,43,unemployed,married,tertiary,no,0,-1.428755285,1.358123009,no,no,cellular,18,oct,464,1,94,2,success,yes
1820,22,management,single,tertiary,no,104,-0.166737879,-0.650802262,no,yes,cellular,18,oct,509,1,185,3,success,yes
1821,49,blue-collar,married,secondary,no,1946,-0.885541294,2.081268435,no,no,cellular,19,oct,192,1,95,1,success,yes
1822,42,management,married,,no,1519,0.098184306,0.216641832,no,no,cellular,19,oct,230,1,92,1,success,yes
1823,44,management,single,tertiary,no,1090,1.166528506,1.109769696,no,no,cellular,20,oct,178,4,93,6,success,yes
1824,29,student,single,secondary,no,1925,-0.135779036,1.658991544,no,no,cellular,21,oct,150,3,149,5,success,yes
1825,52,technician,married,secondary,no,371,0.077493092,-0.30283066,yes,yes,cellular,21,oct,453,1,183,3,success,yes
1826,54,management,divorced,tertiary,no,5475,-1.070543446,1.076406879,no,no,cellular,21,oct,1032,1,91,4,success,yes
1827,37,management,married,tertiary,no,203,-0.785837741,1.883382089,no,no,cellular,21,oct,759,1,90,5,success,yes
1828,77,retired,married,secondary,no,820,-0.316914382,1.342776636,no,no,telephone,21,oct,330,2,181,4,success,yes
1829,34,technician,single,secondary,no,1279,1.115466942,0.649107207,yes,no,cellular,21,oct,339,3,91,10,success,yes
1830,59,entrepreneur,married,secondary,no,496,-0.852696367,0.472780677,no,no,cellular,22,oct,738,3,183,1,success,yes
1831,29,blue-collar,single,tertiary,no,455,-1.038211224,-0.670733289,no,no,cellular,22,oct,542,4,148,3,success,yes
1832,38,management,married,tertiary,no,536,-0.222352095,3.247145354,yes,no,cellular,22,oct,234,1,92,1,success,yes
1833,33,admin.,single,tertiary,no,146,-0.414586157,0.422157421,no,no,cellular,22,oct,380,1,91,3,success,yes
1834,61,self-employed,married,tertiary,no,10861,0.55965108,2.247995817,no,no,cellular,25,oct,225,1,91,5,success,yes
1835,30,management,single,tertiary,no,985,0.155375692,0.191634715,yes,no,cellular,25,oct,304,1,94,2,success,yes
1836,74,retired,married,secondary,no,935,0.26537798,2.202061549,no,no,cellular,25,oct,400,1,173,3,success,yes
1837,31,admin.,single,secondary,no,410,-0.643642018,0.770052026,no,no,cellular,25,oct,182,1,185,1,success,yes
1838,33,admin.,married,secondary,no,51,-0.096314058,2.347292565,yes,yes,cellular,25,oct,253,1,284,3,success,yes
1839,78,management,married,,no,1780,1.304082304,3.124434037,yes,no,cellular,25,oct,211,2,185,7,success,yes
1840,26,management,single,tertiary,no,222,0.170376179,-0.382643563,no,no,cellular,26,oct,318,1,120,3,success,yes
1841,54,technician,married,tertiary,no,876,-0.102694157,-0.390733243,no,no,cellular,27,oct,269,3,541,3,success,yes
1842,46,technician,married,,no,3308,-0.66396958,-0.051274311,no,no,cellular,27,oct,171,1,91,2,success,yes
1843,70,retired,married,secondary,no,0,0.551111404,-0.903988578,no,no,cellular,27,oct,258,1,92,5,success,yes
1844,71,retired,married,secondary,no,1696,1.374791529,0.332500734,no,no,cellular,6,oct,486,1,-1,0,,yes
1845,33,self-employed,married,tertiary,no,1278,0.629571622,0.166708353,no,no,cellular,6,oct,649,1,-1,0,,yes
1846,47,self-employed,married,tertiary,no,1011,-0.177621505,0.724730431,no,no,cellular,6,oct,808,1,-1,0,,yes
1847,26,unemployed,single,tertiary,no,3466,0.597787784,0.739079943,no,no,cellular,6,oct,275,2,-1,0,,yes
1848,22,admin.,single,secondary,no,372,0.94481896,2.673484054,no,no,cellular,6,oct,218,1,-1,0,,yes
1849,34,management,single,tertiary,no,549,0.44242638,2.083742904,no,no,cellular,6,oct,1246,2,-1,0,,yes
1850,32,student,single,secondary,no,1102,0.302421698,1.911356561,no,no,telephone,8,oct,194,1,-1,0,,yes
1851,34,admin.,married,secondary,no,247,-0.476231259,1.115490449,no,no,cellular,8,oct,401,2,-1,0,,yes
1852,27,admin.,married,tertiary,no,346,-0.153655759,2.831400825,no,no,cellular,11,oct,212,1,-1,0,,yes
1853,27,student,single,secondary,no,279,-0.75199131,2.481341957,no,no,cellular,12,oct,323,1,-1,0,,yes
1854,34,technician,married,secondary,no,159,0.522118475,1.266545315,yes,no,cellular,18,oct,252,1,-1,0,,yes
1855,64,retired,married,secondary,no,466,0.088655117,0.556386538,yes,no,cellular,18,oct,526,1,-1,0,,yes
1856,39,admin.,divorced,secondary,no,728,0.567901259,-0.343783554,yes,yes,cellular,18,oct,222,1,-1,0,,yes
1857,27,management,single,tertiary,no,107,-0.54303511,0.359369422,no,no,cellular,18,oct,767,3,-1,0,,yes
1858,36,technician,married,tertiary,no,521,-0.292154305,0.868927049,no,no,cellular,20,oct,347,3,-1,0,,yes
1859,48,admin.,married,secondary,no,50,-0.002744215,1.144945389,no,yes,cellular,21,oct,419,1,-1,0,,yes
1860,63,retired,single,tertiary,no,791,-0.845528398,1.218806763,no,no,cellular,21,oct,212,2,-1,0,,yes
1861,25,technician,single,secondary,no,325,-0.314883045,0.056487277,no,no,cellular,22,oct,716,3,-1,0,,yes
1862,43,management,single,tertiary,no,2081,-0.523098526,2.232721863,no,no,cellular,22,oct,554,3,-1,0,,yes
1863,27,blue-collar,single,primary,no,232,-2.008706613,1.181742708,yes,no,cellular,26,oct,701,2,-1,0,,yes
1864,40,management,divorced,tertiary,no,858,0.645818048,-0.159878535,no,no,cellular,26,oct,202,2,-1,0,,yes
1865,47,management,married,tertiary,no,0,-0.346795067,-0.4313938,no,no,cellular,27,oct,508,1,-1,0,,yes
1866,32,admin.,married,secondary,no,200,-1.261798363,1.072610423,no,no,cellular,1,sep,729,1,29,3,failure,yes
1867,31,services,single,secondary,no,-205,0.90784677,0.49016998,no,no,cellular,1,sep,481,1,579,1,failure,yes
1868,48,,single,,no,1819,0.680563972,-0.786047664,no,no,cellular,2,sep,1440,1,458,1,failure,yes
1869,52,management,married,,no,1708,-0.19936723,0.703063381,no,no,,6,sep,310,1,75,4,failure,yes
1870,48,management,married,tertiary,no,0,-1.446915082,0.803665182,yes,no,cellular,6,sep,194,2,125,6,failure,yes
1871,32,entrepreneur,married,secondary,no,390,-1.208604354,0.634764859,no,no,cellular,6,sep,440,1,280,1,failure,yes
1872,84,retired,married,tertiary,no,4761,-0.165356335,1.15981759,no,no,telephone,9,sep,1405,1,92,3,failure,yes
1873,33,unemployed,single,secondary,no,2066,0.0466419,2.03206865,no,yes,cellular,9,sep,305,1,749,2,failure,yes
1874,28,student,single,tertiary,no,5741,-0.146411454,0.113999421,no,no,cellular,10,sep,1042,5,200,3,failure,yes
1875,25,student,single,secondary,no,486,0.376164048,-0.41485648,no,no,cellular,13,sep,273,3,199,4,failure,yes
1876,72,admin.,married,primary,no,2321,-1.793143979,1.076901743,no,no,cellular,14,sep,221,2,64,12,failure,yes
1877,41,admin.,married,secondary,no,3138,-0.084338096,0.736089958,no,no,cellular,14,sep,409,1,398,1,failure,yes
1878,75,retired,married,primary,no,1765,1.188558929,2.477484957,no,no,telephone,14,sep,808,1,187,4,failure,yes
1879,35,blue-collar,married,secondary,no,262,1.655121101,-0.684104042,no,no,cellular,15,sep,331,1,75,6,failure,yes
1880,38,management,married,tertiary,no,1477,-0.278837491,-0.707817798,no,no,cellular,15,sep,385,3,769,2,failure,yes
1881,29,management,married,tertiary,no,247,0.093026442,-0.466052123,no,no,cellular,16,sep,143,2,587,3,failure,yes
1882,60,retired,married,secondary,no,975,-0.366295196,1.451727842,no,no,cellular,16,sep,303,1,792,1,failure,yes
1883,31,student,single,tertiary,no,4951,0.519357185,2.481564974,no,no,cellular,17,sep,285,3,81,3,failure,yes
1884,37,management,divorced,tertiary,no,488,-2.324074306,1.095610479,yes,no,cellular,17,sep,328,1,854,2,failure,yes
1885,41,technician,married,secondary,no,1819,0.938084394,1.660732601,no,no,cellular,22,sep,397,1,371,3,failure,yes
1886,43,unemployed,married,secondary,no,0,0.304762757,1.881271192,yes,yes,cellular,23,sep,183,2,184,13,failure,yes
1887,31,housemaid,married,secondary,no,243,-0.931119545,1.372459845,yes,no,cellular,23,sep,305,2,842,1,failure,yes
1888,29,unemployed,single,secondary,no,1055,-0.528232897,-0.112297684,no,no,cellular,23,sep,427,1,603,1,failure,yes
1889,32,blue-collar,single,secondary,no,2093,-1.529941451,2.762697471,no,no,cellular,24,sep,224,2,444,1,failure,yes
1890,34,management,married,tertiary,no,589,-1.385381505,1.198054406,no,no,cellular,1,sep,300,1,44,3,other,yes
1891,62,management,married,secondary,no,1128,-0.579547937,-0.382642555,no,no,cellular,2,sep,236,1,290,3,other,yes
1892,38,management,married,tertiary,no,630,-0.40472614,1.090425131,no,no,cellular,2,sep,362,1,388,3,other,yes
1893,43,admin.,single,secondary,no,1707,-0.998603483,0.924338255,yes,no,cellular,6,sep,369,3,504,5,other,yes
1894,33,blue-collar,single,secondary,no,329,1.036769947,2.285236877,no,no,cellular,6,sep,224,1,145,2,other,yes
1895,26,technician,single,secondary,no,1105,-0.927540897,-5.72E-05,yes,no,cellular,6,sep,415,1,297,3,other,yes
1896,32,blue-collar,married,primary,no,1644,-0.245898028,-0.410460038,no,no,cellular,7,sep,492,3,102,5,other,yes
1897,37,services,single,tertiary,no,1189,0.387260505,1.059763146,no,no,cellular,13,sep,323,9,199,4,other,yes
1898,61,housemaid,married,primary,no,2580,0.302559255,-0.120184083,no,no,cellular,16,sep,270,3,202,7,other,yes
1899,58,management,divorced,,no,2986,0.391387785,-1.004506715,no,no,cellular,16,sep,414,1,91,5,other,yes
1900,67,retired,married,secondary,no,2048,0.261808102,1.66129927,no,no,cellular,16,sep,452,5,195,4,other,yes
1901,41,management,married,tertiary,no,0,0.72554076,2.848410879,no,no,cellular,17,sep,294,4,63,11,other,yes
